Day,Origin,Destination,Mobility Index
1,Jilin,Taiyuan,733
1,Jilin,Shenyang,799
1,Jilin,Changchun,5869
1,Jilin,Siping,896
1,Jilin,Tonghua,698
1,Jilin,Songyuan,724
1,Jilin,Yanbian,1183
1,Jilin,Ha'erbin,1048
1,Jilin,Shanghai,5195
1,Jilin,Nanjing,2970
1,Jilin,Wuxi,809
1,Jilin,Changzhou,671
1,Jilin,Suzhou,764
1,Jilin,Nantong,732
1,Jilin,Jinan,703
1,Jilin,Zhengzhou,1483
1,Siping,Beijing,1243
1,Siping,Tianjin,587
1,Siping,Tongliao,882
1,Siping,Shenyang,1074
1,Siping,Tieling,1489
1,Siping,Changchun,6955
1,Siping,Jilin,550
1,Siping,Liaoyuan,682
1,Siping,Songyuan,971
1,Siping,Ha'erbin,1096
1,Siping,Qiqiha'er,589
1,Siping,Suihua,562
1,Siping,Shanghai,626
1,Siping,Nanjing,589
1,Siping,Zhengzhou,645
1,Liaoyuan,Beijing,123
1,Liaoyuan,Tianjin,162
1,Liaoyuan,Shenyang,243
1,Liaoyuan,Fushun,172
1,Liaoyuan,Tieling,341
1,Liaoyuan,Changchun,878
1,Liaoyuan,Jilin,177
1,Liaoyuan,Siping,588
1,Liaoyuan,Tonghua,1001
1,Liaoyuan,Ha'erbin,123
1,Liaoyuan,Shanghai,176
1,Liaoyuan,Nanjing,237
1,Liaoyuan,Wuxi,105
1,Liaoyuan,Xuzhou,133
1,Liaoyuan,Hangzhou,276
1,Liaoyuan,Jiaxing,175
1,Liaoyuan,Hefei,126
1,Liaoyuan,Zhengzhou,128
1,Tonghua,Beijing,187
1,Tonghua,Tianjin,239
1,Tonghua,Shenyang,660
1,Tonghua,Fushun,330
1,Tonghua,Changchun,1459
1,Tonghua,Jilin,661
1,Tonghua,Siping,219
1,Tonghua,Liaoyuan,1036
1,Tonghua,Baishan,840
1,Tonghua,Ha'erbin,206
1,Tonghua,Shanghai,401
1,Tonghua,Nanjing,173
1,Tonghua,Hangzhou,249
1,Tonghua,Hefei,245
1,Tonghua,Zhengzhou,227
1,Baishan,Beijing,149
1,Baishan,Tianjin,152
1,Baishan,Shenyang,260
1,Baishan,Changchun,1179
1,Baishan,Jilin,254
1,Baishan,Tonghua,807
1,Baishan,Yanbian,343
1,Baishan,Ha'erbin,151
1,Baishan,Shanghai,1928
1,Baishan,Nanjing,185
1,Baishan,Suzhou,212
1,Baishan,Nantong,221
1,Baishan,Hangzhou,511
1,Baishan,Ningbo,352
1,Baishan,Hefei,203
1,Baishan,Zhengzhou,136
1,Baishan,Guangzhou,158
1,Songyuan,Beijing,672
1,Songyuan,Tianjin,360
1,Songyuan,Shijiazhuang,326
1,Songyuan,Tongliao,373
1,Songyuan,Shenyang,568
1,Songyuan,Dalian,288
1,Songyuan,Changchun,4920
1,Songyuan,Jilin,313
1,Songyuan,Siping,858
1,Songyuan,Baicheng,1396
1,Songyuan,Ha'erbin,1046
1,Songyuan,Qiqiha'er,318
1,Songyuan,Daqing,624
1,Songyuan,Suihua,303
1,Songyuan,Qingdao,357
1,Songyuan,Zhengzhou,430
1,Baicheng,Beijing,374
1,Baicheng,Tianjin,279
1,Baicheng,Tongliao,262
1,Baicheng,Hulunbeier,324
1,Baicheng,Xing'anmeng,1267
1,Baicheng,Shenyang,354
1,Baicheng,Changchun,2167
1,Baicheng,Jilin,228
1,Baicheng,Siping,225
1,Baicheng,Songyuan,1393
1,Baicheng,Ha'erbin,236
1,Baicheng,Qiqiha'er,563
1,Baicheng,Daqing,200
1,Baicheng,Zhengzhou,277
1,Baicheng,Zhoukou,291
1,Yanbian,Beijing,1613
1,Yanbian,Tianjin,619
1,Yanbian,Shijiazhuang,376
1,Yanbian,Shenyang,462
1,Yanbian,Changchun,2370
1,Yanbian,Jilin,1702
1,Yanbian,Siping,308
1,Yanbian,Baishan,388
1,Yanbian,Songyuan,345
1,Yanbian,Ha'erbin,1801
1,Yanbian,Mudanjiang,545
1,Yanbian,Shanghai,1716
1,Yanbian,Nanjing,2065
1,Yanbian,Wuxi,456
1,Yanbian,Suzhou,457
1,Yanbian,Jinan,338
1,Yanbian,Qingdao,819
1,Ha'erbin,Beijing,14397
1,Ha'erbin,Tianjin,7332
1,Ha'erbin,Shijiazhuang,3742
1,Ha'erbin,Taiyuan,3695
1,Ha'erbin,Shenyang,3816
1,Ha'erbin,Changchun,3635
1,Ha'erbin,Qiqiha'er,4880
1,Ha'erbin,Shuangyashan,3672
1,Ha'erbin,Daqing,4138
1,Ha'erbin,Jiamusi,3386
1,Ha'erbin,Mudanjiang,3805
1,Ha'erbin,Heihe,3998
1,Ha'erbin,Suihua,9260
1,Ha'erbin,Jinan,5109
1,Ha'erbin,Qingdao,5939
1,Ha'erbin,Linyi,4701
1,Ha'erbin,Sanya,3936
1,Qiqiha'er,Beijing,1559
1,Qiqiha'er,Tianjin,786
1,Qiqiha'er,Hulunbeier,2587
1,Qiqiha'er,Xing'anmeng,926
1,Qiqiha'er,Dalian,650
1,Qiqiha'er,Baicheng,599
1,Qiqiha'er,Ha'erbin,3753
1,Qiqiha'er,Daqing,1685
1,Qiqiha'er,Heihe,1331
1,Qiqiha'er,Suihua,1126
1,Qiqiha'er,Jinan,856
1,Qiqiha'er,Qingdao,625
1,Jixi,Beijing,1275
1,Jixi,Tianjin,329
1,Jixi,Baoding,198
1,Jixi,Cangzhou,205
1,Jixi,Langfang,417
1,Jixi,Shenyang,135
1,Jixi,Dalian,244
1,Jixi,Ha'erbin,1168
1,Jixi,Shuangyashan,285
1,Jixi,Jiamusi,246
1,Jixi,Qitaihe,248
1,Jixi,Mudanjiang,895
1,Jixi,Suihua,135
1,Jixi,Qingdao,876
1,Jixi,Yantai,183
1,Jixi,Weifang,179
1,Jixi,Sanya,154
1,Jixi,Chengdu,305
1,Hegang,Beijing,330
1,Hegang,Tianjin,112
1,Hegang,Langfang,115
1,Hegang,Dalian,224
1,Hegang,Changchun,104
1,Hegang,Ha'erbin,868
1,Hegang,Shuangyashan,121
1,Hegang,Daqing,71
1,Hegang,Yichun,111
1,Hegang,Jiamusi,1157
1,Hegang,Suihua,138
1,Hegang,Qingdao,367
1,Hegang,Yantai,80
1,Hegang,Weihai,138
1,Shuangyashan,Beijing,775
1,Shuangyashan,Tianjin,194
1,Shuangyashan,Qinhuangdao,158
1,Shuangyashan,Cangzhou,303
1,Shuangyashan,Langfang,208
1,Shuangyashan,Shenyang,114
1,Shuangyashan,Dalian,256
1,Shuangyashan,Changchun,116
1,Shuangyashan,Ha'erbin,1475
1,Shuangyashan,Jixi,244
1,Shuangyashan,Hegang,121
1,Shuangyashan,Jiamusi,2018
1,Shuangyashan,Qitaihe,197
1,Shuangyashan,Suihua,182
1,Shuangyashan,Qingdao,270
1,Shuangyashan,Yantai,183
1,Shuangyashan,Weihai,152
1,Daqing,Beijing,1869
1,Daqing,Tianjin,435
1,Daqing,Handan,464
1,Daqing,Hulunbeier,408
1,Daqing,Shenyang,541
1,Daqing,Dalian,525
1,Daqing,Changchun,443
1,Daqing,Songyuan,617
1,Daqing,Ha'erbin,3594
1,Daqing,Qiqiha'er,1827
1,Daqing,Heihe,450
1,Daqing,Suihua,4252
1,Daqing,Lianyungang,504
1,Daqing,Jinan,312
1,Daqing,Qingdao,1014
1,Daqing,Weihai,597
1,Daqing,Heze,604
1,Daqing,Sanya,439
1,Yichun,Beijing,994
1,Yichun,Tianjin,426
1,Yichun,Tangshan,156
1,Yichun,Qinhuangdao,139
1,Yichun,Baoding,167
1,Yichun,Cangzhou,162
1,Yichun,Langfang,215
1,Yichun,Shenyang,177
1,Yichun,Dalian,225
1,Yichun,Ha'erbin,1468
1,Yichun,Hegang,186
1,Yichun,Shuangyashan,173
1,Yichun,Jiamusi,503
1,Yichun,Suihua,778
1,Yichun,Qingdao,237
1,Yichun,Yantai,245
1,Yichun,Weifang,171
1,Jiamusi,Beijing,2046
1,Jiamusi,Tianjin,654
1,Jiamusi,Langfang,356
1,Jiamusi,Dalian,678
1,Jiamusi,Changchun,253
1,Jiamusi,Ha'erbin,3041
1,Jiamusi,Hegang,1193
1,Jiamusi,Shuangyashan,2077
1,Jiamusi,Yichun,426
1,Jiamusi,Qitaihe,478
1,Jiamusi,Suihua,477
1,Jiamusi,Qingdao,1589
1,Jiamusi,Yantai,314
1,Jiamusi,Weihai,542
1,Jiamusi,zhanjiang,316
1,Qitaihe,Beijing,389
1,Qitaihe,Tianjin,87
1,Qitaihe,Qinhuangdao,86
1,Qitaihe,Baoding,90
1,Qitaihe,Shenyang,134
1,Qitaihe,Dalian,155
1,Qitaihe,Changchun,73
1,Qitaihe,Ha'erbin,1001
1,Qitaihe,Qiqiha'er,73
1,Qitaihe,Jixi,260
1,Qitaihe,Shuangyashan,179
1,Qitaihe,Jiamusi,437
1,Qitaihe,Mudanjiang,301
1,Qitaihe,Suihua,75
1,Qitaihe,Qingdao,139
1,Qitaihe,Yantai,85
1,Qitaihe,Weifang,78
1,Qitaihe,Weihai,82
1,Qitaihe,Changsha,338
1,Qitaihe,Shenzhen,317
1,Qitaihe,Sanya,97
1,Mudanjiang,Beijing,1287
1,Mudanjiang,Tianjin,406
1,Mudanjiang,Shijiazhuang,350
1,Mudanjiang,Dalian,575
1,Mudanjiang,Yanbian,716
1,Mudanjiang,Ha'erbin,2820
1,Mudanjiang,Qiqiha'er,317
1,Mudanjiang,Jixi,1020
1,Mudanjiang,Qitaihe,330
1,Mudanjiang,Suihua,383
1,Mudanjiang,Jinan,563
1,Mudanjiang,Qingdao,919
1,Mudanjiang,Yantai,451
1,Heihe,Beijing,1301
1,Heihe,Tianjin,193
1,Heihe,Baoding,243
1,Heihe,Langfang,243
1,Heihe,Hulunbeier,349
1,Heihe,Shenyang,202
1,Heihe,Dalian,152
1,Heihe,Changchun,175
1,Heihe,Ha'erbin,1907
1,Heihe,Qiqiha'er,1363
1,Heihe,Daqing,166
1,Heihe,Suihua,709
1,Heihe,Daxing'anling,171
1,Heihe,Shanghai,203
1,Heihe,Qingdao,367
1,Heihe,Yantai,234
1,Heihe,Weifang,197
1,Heihe,Binzhou,198
1,Heihe,Yunfu,186
1,Suihua,Beijing,1039
1,Suihua,Tianjin,714
1,Suihua,Shijiazhuang,628
1,Suihua,Shenyang,470
1,Suihua,Dalian,445
1,Suihua,Ha'erbin,7817
1,Suihua,Qiqiha'er,1202
1,Suihua,Daqing,3841
1,Suihua,Yichun,834
1,Suihua,Jiamusi,481
1,Suihua,Heihe,813
1,Suihua,Jinan,386
1,Suihua,Qingdao,515
1,Suihua,Tai'an,521
1,Daxing'anling,Beijing,28
1,Daxing'anling,Tianjin,33
1,Daxing'anling,Tangshan,58
1,Daxing'anling,Qinhuangdao,64
1,Daxing'anling,Zhangjiakou,32
1,Daxing'anling,Chifeng,27
1,Daxing'anling,Hulunbeier,490
1,Daxing'anling,Shenyang,35
1,Daxing'anling,Dalian,27
1,Daxing'anling,Anshan,25
1,Daxing'anling,Dandong,24
1,Daxing'anling,Jinzhou,35
1,Daxing'anling,Panjin,34
1,Daxing'anling,Tieling,47
1,Daxing'anling,Huludao,40
1,Daxing'anling,Changchun,29
1,Daxing'anling,Jilin,25
1,Daxing'anling,Siping,27
1,Daxing'anling,Baicheng,43
1,Daxing'anling,Yanbian,34
1,Daxing'anling,Ha'erbin,396
1,Daxing'anling,Qiqiha'er,73
1,Daxing'anling,Daqing,24
1,Daxing'anling,Mudanjiang,23
1,Daxing'anling,Heihe,122
1,Daxing'anling,Suihua,44
1,Daxing'anling,Wenzhou,22
1,Daxing'anling,Nanchang,39
1,Daxing'anling,Huaihua,28
1,Daxing'anling,Shenzhen,24
1,Daxing'anling,Maoming,25
1,Daxing'anling,Qingyuan,31
1,Daxing'anling,Lingao,34
1,Daxing'anling,Leshan,24
1,Shanghai,Beijing,69816
1,Shanghai,Shenyang,12398
1,Shanghai,Changchun,20669
1,Shanghai,Nanjing,11834
1,Shanghai,Suzhou,35784
1,Shanghai,Nantong,17781
1,Shanghai,Yancheng,17453
1,Shanghai,Hangzhou,12864
1,Shanghai,Hefei,16296
1,Shanghai,Liu'an,17235
1,Shanghai,Wuhan,12058
1,Shanghai,Guangzhou,34905
1,Shanghai,Shenzhen,41229
1,Shanghai,Chongqing,94098
1,Shanghai,Zunyi,15356
1,Shanghai,Xi'an,24838
1,Shanghai,Hongkong,20087
1,Nanjing,Beijing,15889
1,Nanjing,Changchun,8694
1,Nanjing,Shanghai,8506
1,Nanjing,Xuzhou,7924
1,Nanjing,Nantong,10866
1,Nanjing,Huai'an,9116
1,Nanjing,Yancheng,10457
1,Nanjing,Yangzhou,9794
1,Nanjing,Zhenjiang,8924
1,Nanjing,Suqian,8547
1,Nanjing,Chuzhou,7726
1,Nanjing,Guangzhou,10399
1,Nanjing,Shenzhen,8815
1,Nanjing,Nannig,10549
1,Nanjing,Chongqing,14398
1,Nanjing,Chengdu,28660
1,Nanjing,Lanzhou,8112
1,Wuxi,Beijing,6565
1,Wuxi,Shanghai,6631
1,Wuxi,Nanjing,5493
1,Wuxi,Xuzhou,3831
1,Wuxi,Changzhou,12429
1,Wuxi,Suzhou,14340
1,Wuxi,Huai'an,5937
1,Wuxi,Yancheng,3760
1,Wuxi,Taizhou,4042
1,Wuxi,Suqian,4818
1,Wuxi,Chuzhou,6097
1,Wuxi,Liu'an,4580
1,Wuxi,Guangzhou,4465
1,Wuxi,Shenzhen,3781
1,Wuxi,Chongqing,12222
1,Wuxi,Mianyang,6161
1,Wuxi,Guiyang,6019
1,Xuzhou,Beijing,2807
1,Xuzhou,Ha'erbin,5104
1,Xuzhou,Shanghai,3202
1,Xuzhou,Nanjing,4629
1,Xuzhou,Suzhou,2875
1,Xuzhou,Lianyungang,2544
1,Xuzhou,Suqian,3732
1,Xuzhou,Suzhou,6008
1,Xuzhou,Zaozhuang,2163
1,Xuzhou,Jining,2409
1,Xuzhou,Linyi,2247
1,Xuzhou,Heze,2257
1,Xuzhou,Shangqiu,2085
1,Xuzhou,Guangzhou,2435
1,Xuzhou,Chengdu,2763
1,Xuzhou,Guiyang,2686
1,Xuzhou,Tianshui,2484
1,Changzhou,Beijing,3763
1,Changzhou,Shanghai,3952
1,Changzhou,Nanjing,4972
1,Changzhou,Wuxi,11682
1,Changzhou,Xuzhou,2233
1,Changzhou,Suzhou,3660
1,Changzhou,Lianyungang,4078
1,Changzhou,Huai'an,3837
1,Changzhou,Yancheng,4279
1,Changzhou,Zhenjiang,5250
1,Changzhou,Taizhou,2195
1,Changzhou,Suqian,3654
1,Changzhou,Hefei,1996
1,Changzhou,Chuzhou,4519
1,Changzhou,Fuyang,2228
1,Changzhou,Liu'an,3139
1,Changzhou,Guangzhou,2143
1,Changzhou,Shenzhen,1856
1,Changzhou,Chongqing,6191
1,Changzhou,Guiyang,2420
1,Suzhou,Beijing,10511
1,Suzhou,Shanghai,33499
1,Suzhou,Nanjing,9303
1,Suzhou,Wuxi,15668
1,Suzhou,Xuzhou,7718
1,Suzhou,Nantong,11922
1,Suzhou,Lianyungang,11957
1,Suzhou,Huai'an,13087
1,Suzhou,Yancheng,10818
1,Suzhou,Taizhou,10724
1,Suzhou,Suqian,11258
1,Suzhou,Chuzhou,10127
1,Suzhou,Suzhou,7746
1,Suzhou,Liu'an,8509
1,Suzhou,Shangqiu,10779
1,Suzhou,Shenzhen,8236
1,Suzhou,Chongqing,24763
1,Suzhou,Guiyang,8846
1,Suzhou,Xi'an,7959
1,Nantong,Shanghai,6374
1,Nantong,Nanjing,3026
1,Nantong,Wuxi,1788
1,Nantong,Xuzhou,1891
1,Nantong,Suzhou,4517
1,Nantong,Lianyungang,1923
1,Nantong,Huai'an,1669
1,Nantong,Yancheng,3530
1,Nantong,Taizhou,2708
1,Nantong,Suqian,1504
1,Nantong,Suzhou,1930
1,Nantong,Shangqiu,4429
1,Nantong,Guangzhou,1778
1,Nantong,Shenzhen,2443
1,Nantong,Chongqing,5852
1,Lianyungang,Ha'erbin,1092
1,Lianyungang,Shanghai,1531
1,Lianyungang,Nanjing,2354
1,Lianyungang,Xuzhou,2268
1,Lianyungang,Suzhou,1806
1,Lianyungang,Nantong,932
1,Lianyungang,Huai'an,1570
1,Lianyungang,Yancheng,2316
1,Lianyungang,Suqian,1564
1,Lianyungang,Linyi,2541
1,Lianyungang,Guangzhou,838
1,Lianyungang,Shenzhen,1076
1,Lianyungang,Chengdu,1069
1,Lianyungang,Lanzhou,2191
1,Huai'an,Ha'erbin,1397
1,Huai'an,Shanghai,1462
1,Huai'an,Nanjing,4206
1,Huai'an,Wuxi,1066
1,Huai'an,Xuzhou,1402
1,Huai'an,Suzhou,1798
1,Huai'an,Lianyungang,1547
1,Huai'an,Yancheng,1453
1,Huai'an,Yangzhou,1760
1,Huai'an,Suqian,3175
1,Huai'an,Chuzhou,1307
1,Huai'an,Suzhou,1376
1,Huai'an,Heze,1460
1,Huai'an,Shangqiu,1196
1,Huai'an,Guangzhou,1243
1,Huai'an,Shenzhen,1503
1,Huai'an,Chengdu,1184
1,Yancheng,Ha'erbin,1458
1,Yancheng,Shanghai,3623
1,Yancheng,Nanjing,2601
1,Yancheng,Wuxi,1862
1,Yancheng,Xuzhou,1432
1,Yancheng,Suzhou,3496
1,Yancheng,Nantong,3083
1,Yancheng,Lianyungang,2459
1,Yancheng,Huai'an,1524
1,Yancheng,Taizhou,2887
1,Yancheng,Suqian,1448
1,Yancheng,Guangzhou,1287
1,Yancheng,Shenzhen,1222
1,Yancheng,Chongqing,1786
1,Yancheng,Guiyang,1480
1,Yangzhou,Changchun,1672
1,Yangzhou,Shanghai,2038
1,Yangzhou,Nanjing,4211
1,Yangzhou,Wuxi,1333
1,Yangzhou,Xuzhou,1659
1,Yangzhou,Suzhou,1692
1,Yangzhou,Nantong,1758
1,Yangzhou,Lianyungang,1691
1,Yangzhou,Huai'an,2157
1,Yangzhou,Yancheng,2014
1,Yangzhou,Zhenjiang,1759
1,Yangzhou,Taizhou,3879
1,Yangzhou,Suqian,1658
1,Yangzhou,Chuzhou,1380
1,Yangzhou,Suzhou,1752
1,Yangzhou,Shangqiu,1556
1,Yangzhou,Guangzhou,1334
1,Yangzhou,Shenzhen,1380
1,Yangzhou,Chongqing,1744
1,Yangzhou,Chengdu,1794
1,Yangzhou,Guiyang,1504
1,Zhenjiang,Beijing,1690
1,Zhenjiang,Changchun,1111
1,Zhenjiang,Shanghai,2258
1,Zhenjiang,Nanjing,9079
1,Zhenjiang,Wuxi,1536
1,Zhenjiang,Xuzhou,1674
1,Zhenjiang,Changzhou,4710
1,Zhenjiang,Suzhou,1978
1,Zhenjiang,Huai'an,2407
1,Zhenjiang,Yangzhou,2065
1,Zhenjiang,Taizhou,1486
1,Zhenjiang,Suqian,1509
1,Zhenjiang,Chuzhou,1462
1,Zhenjiang,Fuyang,1138
1,Zhenjiang,Zhoukou,1996
1,Zhenjiang,Chongqing,2939
1,Zhenjiang,Chengdu,2707
1,Zhenjiang,Guiyang,1706
1,Taizhou,Shanghai,2370
1,Taizhou,Nanjing,2541
1,Taizhou,Wuxi,2987
1,Taizhou,Xuzhou,1419
1,Taizhou,Changzhou,1324
1,Taizhou,Suzhou,2619
1,Taizhou,Nantong,2498
1,Taizhou,Lianyungang,1127
1,Taizhou,Huai'an,1323
1,Taizhou,Yancheng,3146
1,Taizhou,Yangzhou,4198
1,Taizhou,Suqian,1547
1,Taizhou,Chongqing,1337
1,Taizhou,Guiyang,1463
1,Suqian,Beijing,1443
1,Suqian,Ha'erbin,939
1,Suqian,Shanghai,1441
1,Suqian,Nanjing,3115
1,Suqian,Wuxi,930
1,Suqian,Xuzhou,4237
1,Suqian,Changzhou,831
1,Suqian,Suzhou,1676
1,Suqian,Lianyungang,1600
1,Suqian,Huai'an,3085
1,Suqian,Yancheng,947
1,Suqian,Yangzhou,755
1,Suqian,Suzhou,837
1,Suqian,Heze,989
1,Suqian,Shangqiu,920
1,Suqian,Chengdu,1065
1,Suqian,Guiyang,791
1,Hangzhou,Beijing,26403
1,Hangzhou,Shanghai,10264
1,Hangzhou,Wenzhou,9464
1,Hangzhou,Jiaxing,12967
1,Hangzhou,Huzhou,9047
1,Hangzhou,Shaoxing,11030
1,Hangzhou,Jinhua,10609
1,Hangzhou,Quzhou,10709
1,Hangzhou,Fuyang,9432
1,Hangzhou,Shangrao,8314
1,Hangzhou,Huaihua,10318
1,Hangzhou,Guangzhou,9715
1,Hangzhou,Shenzhen,10599
1,Hangzhou,Nannig,14440
1,Hangzhou,Chongqing,30454
1,Hangzhou,Guiyang,17556
1,Hangzhou,Bijie,11309
1,Hangzhou,Qiandongnan,8942
1,Ningbo,Beijing,11223
1,Ningbo,Shenyang,4361
1,Ningbo,Shanghai,4693
1,Ningbo,Hangzhou,8636
1,Ningbo,Shaoxing,5505
1,Ningbo,Jinhua,7581
1,Ningbo,Quzhou,6210
1,Ningbo,Taizhou,5952
1,Ningbo,Hefei,4598
1,Ningbo,Chuzhou,5764
1,Ningbo,Fuyang,5728
1,Ningbo,Shangrao,5079
1,Ningbo,Shangqiu,5208
1,Ningbo,Huaihua,7078
1,Ningbo,Guangzhou,4899
1,Ningbo,Chongqing,24929
1,Ningbo,Guiyang,19468
1,Ningbo,Qiannan,4830
1,Ningbo,Xi'an,3480
1,Wenzhou,Beijing,10100
1,Wenzhou,Taiyuan,3800
1,Wenzhou,Hangzhou,5602
1,Wenzhou,Quzhou,15039
1,Wenzhou,Taizhou,2569
1,Wenzhou,Liushui,9970
1,Wenzhou,Jiujiang,6122
1,Wenzhou,Yichun,5998
1,Wenzhou,Shangrao,9517
1,Wenzhou,Nannig,3681
1,Wenzhou,Chongqing,13940
1,Wenzhou,Guiyang,17213
1,Wenzhou,Zunyi,2745
1,Wenzhou,Anshun,7064
1,Wenzhou,Bijie,7931
1,Wenzhou,Qiandongnan,2623
1,Wenzhou,Qiannan,2843
1,Wenzhou,Xi'an,2584
1,Wenzhou,Xianyang,2488
1,Jiaxing,Beijing,2423
1,Jiaxing,Shanghai,8891
1,Jiaxing,Suzhou,5330
1,Jiaxing,Hangzhou,13830
1,Jiaxing,Wenzhou,1744
1,Jiaxing,Huzhou,3111
1,Jiaxing,Quzhou,1450
1,Jiaxing,Chuzhou,2237
1,Jiaxing,Fuyang,2445
1,Jiaxing,Shangrao,2116
1,Jiaxing,Shangqiu,2663
1,Jiaxing,Xinyang,1741
1,Jiaxing,Zhoukou,2724
1,Jiaxing,Enshi,2676
1,Jiaxing,Huaihua,1987
1,Jiaxing,Nannig,3936
1,Jiaxing,Chongqing,10318
1,Jiaxing,Guiyang,5737
1,Jiaxing,Qiandongnan,1894
1,Huzhou,Beijing,1147
1,Huzhou,Shanghai,1744
1,Huzhou,Suzhou,2497
1,Huzhou,Hangzhou,6885
1,Huzhou,Jiaxing,2151
1,Huzhou,Hefei,1329
1,Huzhou,Anqing,1902
1,Huzhou,Fuyang,2138
1,Huzhou,Xuancheng,2122
1,Huzhou,Xinyang,1351
1,Huzhou,Zhoukou,1832
1,Huzhou,Chongqing,4793
1,Huzhou,Guiyang,5039
1,Huzhou,Bijie,2133
1,Shaoxing,Beijing,2032
1,Shaoxing,Shanghai,3267
1,Shaoxing,Hangzhou,12764
1,Shaoxing,Ningbo,4085
1,Shaoxing,Jinhua,4377
1,Shaoxing,Taizhou,1638
1,Shaoxing,Fuyang,2643
1,Shaoxing,Shangrao,2128
1,Shaoxing,Huaihua,1859
1,Shaoxing,Nannig,1714
1,Shaoxing,Chongqing,7084
1,Shaoxing,Guiyang,7022
1,Shaoxing,Anshun,5150
1,Shaoxing,Bijie,2544
1,Shaoxing,Qiandongnan,3057
1,Shaoxing,Qiannan,4222
1,Jinhua,Beijing,3514
1,Jinhua,Hangzhou,7354
1,Jinhua,Quzhou,11334
1,Jinhua,Yichun,6585
1,Jinhua,Shangrao,8130
1,Jinhua,Huaihua,9507
1,Jinhua,Chongqing,6139
1,Jinhua,Guiyang,18379
1,Jinhua,Liupanshui,4309
1,Jinhua,Anshun,18892
1,Jinhua,Bijie,12564
1,Jinhua,Tongren,6451
1,Jinhua,Qianxinan,7073
1,Jinhua,Qiandongnan,8376
1,Jinhua,Qiannan,10387
1,Jinhua,Shaotong,4579
1,Quzhou,Beijing,921
1,Quzhou,Hangzhou,2558
1,Quzhou,Jinhua,1832
1,Quzhou,Shangrao,3049
1,Quzhou,Yichang,4858
1,Quzhou,Enshi,3515
1,Quzhou,Xiangtan,2571
1,Quzhou,Shaoyang,2969
1,Quzhou,Huaihua,5318
1,Quzhou,Loudi,6089
1,Quzhou,Xiangxi,3658
1,Quzhou,Chongqing,3766
1,Quzhou,Guiyang,3091
1,Quzhou,Liupanshui,1007
1,Quzhou,Zunyi,2137
1,Quzhou,Anshun,1605
1,Quzhou,Bijie,1378
1,Quzhou,Tongren,3154
1,Quzhou,Qiandongnan,3515
1,Quzhou,Qiannan,2590
1,Zhoushan,Beijing,1194
1,Zhoushan,Tianjin,312
1,Zhoushan,Shenyang,357
1,Zhoushan,Shanghai,1916
1,Zhoushan,Nanjing,400
1,Zhoushan,Suzhou,323
1,Zhoushan,Hangzhou,1000
1,Zhoushan,Ningbo,2535
1,Zhoushan,Wenzhou,270
1,Zhoushan,Jiaxing,240
1,Zhoushan,Huzhou,401
1,Zhoushan,Shaoxing,292
1,Zhoushan,Taizhou,289
1,Zhoushan,Hefei,369
1,Zhoushan,Fuyang,474
1,Zhoushan,Xiamen,463
1,Zhoushan,Quanzhou,426
1,Zhoushan,Zhengzhou,337
1,Zhoushan,Shangqiu,317
1,Zhoushan,Guangzhou,371
1,Zhoushan,Shenzhen,352
1,Zhoushan,Guilin,289
1,Zhoushan,Chongqing,798
1,Zhoushan,Xi'an,343
1,Taizhou,Beijing,6265
1,Taizhou,Zhangjiakou,4454
1,Taizhou,Hangzhou,5171
1,Taizhou,Ningbo,3995
1,Taizhou,Wenzhou,3737
1,Taizhou,Jinhua,11370
1,Taizhou,Quzhou,7690
1,Taizhou,Chuzhou,3239
1,Taizhou,Jiujiang,1820
1,Taizhou,Yichun,2849
1,Taizhou,Shangrao,2198
1,Taizhou,Shangqiu,2529
1,Taizhou,Enshi,2375
1,Taizhou,Guangzhou,1133
1,Taizhou,Shenzhen,1026
1,Taizhou,Nannig,1131
1,Taizhou,Chongqing,5587
1,Taizhou,Guiyang,4720
1,Taizhou,Xi'an,1115
1,Taizhou,Xianyang,950
1,Liushui,Beijing,1630
1,Liushui,Hangzhou,1910
1,Liushui,Wenzhou,2455
1,Liushui,Jinhua,2200
1,Liushui,Quzhou,1849
1,Liushui,Taizhou,365
1,Liushui,Nanping,413
1,Liushui,Jiujiang,1167
1,Liushui,Shangrao,1216
1,Liushui,Enshi,1087
1,Liushui,Xiangtan,973
1,Liushui,Huaihua,1018
1,Liushui,Chongqing,1530
1,Liushui,Guiyang,538
1,Liushui,Liupanshui,381
1,Liushui,Anshun,723
1,Liushui,Bijie,453
1,Liushui,Qiandongnan,496
1,Hefei,Beijing,9222
1,Hefei,Shanghai,5855
1,Hefei,Wuhui,4410
1,Hefei,Bengbu,6370
1,Hefei,Huainan,4919
1,Hefei,Anqing,7921
1,Hefei,Chuzhou,4491
1,Hefei,Fuyang,6744
1,Hefei,Suzhou,4888
1,Hefei,Liu'an,11725
1,Hefei,Bozhou,4979
1,Hefei,Guangzhou,4554
1,Hefei,Shenzhen,4283
1,Hefei,Chongqing,7540
1,Hefei,Chengdu,6776
1,Wuhui,Beijing,1598
1,Wuhui,Shanghai,1413
1,Wuhui,Nanjing,1785
1,Wuhui,Hefei,4292
1,Wuhui,Ma'anshan,3248
1,Wuhui,Tongling,1005
1,Wuhui,Anqing,1101
1,Wuhui,Fuyang,1221
1,Wuhui,Suzhou,1021
